"","dIF11_0h","dIF11_1h","dIF12_0h","dIF12_1h","dIF31_0h","dIF31_1h","dWT1_0h","dWT1_1h","dWT2_0h","dWT2_1h","dWT3_0h","dWT3_1h"
"BA000022.2-126909-plus",3.06332320789556,2.86676540303139,4.75180839591219,2.33213086461707,7.73118625411859,3.61980960491582,10.5022249958236,7.68762251107838,11.2016423447857,10.9756356915743,10.7660422838717,9.42341612340583
"BA000022.2-126969-plus",8.1688618877215,10.0336789106099,13.4634571217512,20.9891777815536,7.73118625411859,16.8924448229405,3.50074166527452,5.76571688330879,8.71238849038888,7.05576580172633,11.6632124741943,5.14004515822136
"BA000022.2-126993-plus",2.04221547193037,2.86676540303139,2.37590419795609,2.33213086461707,4.21701068406469,2.41320640327722,11.3774104121422,6.72666969719359,8.71238849038888,1.56794795593918,9.86887209354906,11.9934387025165
"BA000022.2-127005-plus",13.2744005675474,4.30014810454708,22.1751058475902,6.9963925938512,17.5708778502695,4.82641280655443,7.87666874686768,1.9219056277696,6.22313463599206,0,11.6632124741943,1.71334838607379
"BA000022.2-127012-plus",2.04221547193037,1.43338270151569,4.75180839591219,4.66426172923413,3.5141755700539,3.61980960491582,14.8781520774167,7.68762251107838,8.71238849038888,6.27179182375673,8.07453171290378,16.276809667701
"BA000022.2-127019-plus",11.2321850956171,7.16691350757847,11.0875529237951,5.83032716154267,12.6510320521941,4.82641280655443,11.3774104121422,8.64857532496318,11.2016423447857,9.4076877356351,12.560382664517,8.56674193036894
"BA000022.2-127047-plus",5.10553867982593,4.30014810454708,7.12771259386828,4.66426172923413,9.13685648214015,3.61980960491582,8.75185416318631,3.84381125553919,6.22313463599206,3.13589591187837,11.6632124741943,1.71334838607379
"BA000022.2-1283006-plus",10.2110773596519,27.2342713287982,15.0473932537219,26.8195049430963,9.13685648214015,44.6443184606285,13.1277812447795,24.02382034712,4.97850770879365,19.5993494492398,8.97170190322642,11.1367645094796
"BA000022.2-1283215-minus",0,10.0336789106099,0.791968065985365,10.4945888907768,0,14.4792384196633,2.62555624895589,0,1.24462692719841,0,0.897170190322642,0
"BA000022.2-1284591-plus",5.10553867982593,7.16691350757847,4.75180839591219,3.4981962969256,11.9481969381833,3.61980960491582,11.3774104121422,6.72666969719359,12.4462692719841,5.48781784578714,14.3547230451623,2.57002257911068
"BA000022.2-1284604-plus",4.08443094386075,8.60029620909417,6.33574452788292,2.33213086461707,7.02835114010781,7.23961920983165,6.12629791423042,3.84381125553919,9.95701541758729,3.13589591187837,8.07453171290378,3.42669677214758
"BA000022.2-1284642-plus",25.5276933991297,12.9004443136413,22.1751058475902,16.3249160523195,25.3020641043881,10.8594288147475,19.2540791590099,14.414292208272,19.9140308351746,14.1115316034527,19.7377441870981,13.7067870885903
"BA000022.2-1284643-plus",8.1688618877215,1.43338270151569,5.54377646189755,3.4981962969256,5.62268091208625,2.41320640327722,8.75185416318631,6.72666969719359,1.24462692719841,7.83973977969592,6.28019133225849,5.99671935125826
"BA000022.2-1285628-plus",8.1688618877215,2.86676540303139,3.95984032992682,2.33213086461707,8.43402136812937,6.03301600819304,11.3774104121422,5.76571688330879,11.2016423447857,8.62371375766551,19.7377441870981,17.1334838607379
"BA000022.2-1285643-plus",6.12664641579112,10.0336789106099,11.0875529237951,2.33213086461707,8.43402136812937,9.65282561310886,7.00148333054905,7.68762251107838,6.22313463599206,3.13589591187837,1.79434038064528,7.71006773733205
"BA000022.2-1285827-plus",8.1688618877215,7.16691350757847,10.2955848578097,13.9927851877024,9.83969159615093,8.44622241147025,8.75185416318631,12.4923865805024,11.2016423447857,14.8955055814222,13.4575528548396,13.7067870885903
"BA000022.2-129378-plus",13.2744005675474,2.86676540303139,8.71164872583901,4.66426172923413,9.83969159615093,8.44622241147025,7.00148333054905,0,3.73388078159524,1.56794795593918,4.48585095161321,4.28337096518447
"BA000022.2-129407-plus",3.06332320789556,8.60029620909417,10.2955848578097,3.4981962969256,6.32551602609703,6.03301600819304,7.00148333054905,9.60952813884798,6.22313463599206,10.1916617136047,6.28019133225849,13.7067870885903
"BA000022.2-129411-plus",5.10553867982593,10.0336789106099,3.16787226394146,13.9927851877024,2.81134045604312,13.2726352180247,1.75037083263726,0,0,3.13589591187837,0.897170190322642,0.856674193036894
"BA000022.2-129413-plus",0,8.60029620909417,0.791968065985365,12.8267197553939,2.10850534203234,19.3056512262177,3.50074166527452,0.960952813884798,0,1.56794795593918,0,0.856674193036894
"BA000022.2-1303345-minus",10.2110773596519,11.4670616121256,11.0875529237951,18.6570469169365,16.165207622248,8.44622241147025,3.50074166527452,3.84381125553919,3.73388078159524,3.91986988984796,5.38302114193585,2.57002257911068
"BA000022.2-1303372-minus",10.2110773596519,14.3338270151569,28.5108503754731,18.6570469169365,18.9765480782911,10.8594288147475,8.75185416318631,13.4533393943872,11.2016423447857,3.91986988984796,8.97170190322642,4.28337096518447
"BA000022.2-1303378-minus",9.18996962368668,8.60029620909417,10.2955848578097,5.83032716154267,7.02835114010781,9.65282561310886,5.25111249791178,6.72666969719359,0,2.35192193390878,4.48585095161321,0.856674193036894
"BA000022.2-1303400-minus",3.06332320789556,15.7672097166726,2.37590419795609,22.1552432138621,7.02835114010781,28.9584768393266,3.50074166527452,0,1.24462692719841,0.783973977969592,2.69151057096793,1.71334838607379
"BA000022.2-1303401-minus",3.06332320789556,11.4670616121256,4.75180839591219,10.4945888907768,5.62268091208625,36.1980960491582,2.62555624895589,3.84381125553919,2.48925385439682,5.48781784578714,4.48585095161321,4.28337096518447
"BA000022.2-1303402-minus",7.14775415175631,14.3338270151569,15.8393613197073,20.9891777815536,18.2737129642803,22.9254608311335,11.3774104121422,4.80476406942399,8.71238849038888,10.1916617136047,7.17736152258114,8.56674193036894
"BA000022.2-1303435-minus",11.2321850956171,14.3338270151569,17.423297451678,15.1588506200109,15.4623725082372,21.7188576294949,2.62555624895589,10.5704809527328,12.4462692719841,10.1916617136047,8.97170190322642,11.1367645094796
"BA000022.2-1304069-minus",10.2110773596519,8.60029620909417,8.71164872583901,8.16245802615973,14.7595373942264,13.2726352180247,8.75185416318631,8.64857532496318,6.22313463599206,15.6794795593918,12.560382664517,13.7067870885903
"BA000022.2-1304254-minus",1.02110773596519,11.4670616121256,8.71164872583901,4.66426172923413,7.02835114010781,8.44622241147025,4.37592708159315,2.88285844165439,6.22313463599206,7.05576580172633,7.17736152258114,5.14004515822136
"BA000022.2-1304327-minus",2.04221547193037,5.73353080606278,6.33574452788292,3.4981962969256,8.43402136812937,2.41320640327722,7.00148333054905,8.64857532496318,9.95701541758729,5.48781784578714,4.48585095161321,0.856674193036894
"BA000022.2-1304357-minus",6.12664641579112,7.16691350757847,6.33574452788292,10.4945888907768,7.73118625411859,3.61980960491582,6.12629791423042,5.76571688330879,7.46776156319047,9.4076877356351,8.97170190322642,11.1367645094796
"BA000022.2-1304567-minus",6.12664641579112,12.9004443136413,9.50361679182438,6.9963925938512,9.83969159615093,14.4792384196633,6.12629791423042,3.84381125553919,7.46776156319047,4.70384386781755,13.4575528548396,6.85339354429515
"BA000022.2-1304620-minus",11.2321850956171,8.60029620909417,11.8795209897805,6.9963925938512,11.9481969381833,13.2726352180247,10.5022249958236,6.72666969719359,9.95701541758729,8.62371375766551,8.07453171290378,6.85339354429515
"BA000022.2-1308442-minus",11.2321850956171,0,16.6313293856927,6.9963925938512,15.4623725082372,4.82641280655443,12.2525958284608,4.80476406942399,4.97850770879365,5.48781784578714,8.07453171290378,5.14004515822136
"BA000022.2-1309269-minus",10.2110773596519,10.0336789106099,5.54377646189755,9.32852345846827,13.3538671662048,7.23961920983165,13.1277812447795,7.68762251107838,12.4462692719841,7.05576580172633,8.07453171290378,11.9934387025165
"BA000022.2-1310541-plus",5.10553867982593,2.86676540303139,12.6714890557658,15.1588506200109,11.2453618241725,10.8594288147475,5.25111249791178,10.5704809527328,8.71238849038888,7.83973977969592,9.86887209354906,1.71334838607379
"BA000022.2-1311436-minus",5.10553867982593,1.43338270151569,6.33574452788292,0,6.32551602609703,4.82641280655443,10.5022249958236,2.88285844165439,7.46776156319047,0.783973977969592,8.07453171290378,0
"BA000022.2-1311783-plus",5.10553867982593,1.43338270151569,4.75180839591219,5.83032716154267,6.32551602609703,7.23961920983165,10.5022249958236,4.80476406942399,7.46776156319047,7.83973977969592,7.17736152258114,5.99671935125826
"BA000022.2-1317960-plus",2.04221547193037,21.5007405227354,1.58393613197073,15.1588506200109,1.40567022802156,38.6113024524354,4.37592708159315,7.68762251107838,4.97850770879365,1.56794795593918,2.69151057096793,5.14004515822136
"BA000022.2-1318747-minus",13.2744005675474,31.5344194333453,7.91968065985365,9.32852345846827,6.32551602609703,12.0660320163861,10.5022249958236,9.60952813884798,18.6694039079762,10.9756356915743,8.07453171290378,21.4168548259223
"BA000022.2-1318788-minus",3.06332320789556,2.86676540303139,6.33574452788292,5.83032716154267,3.5141755700539,2.41320640327722,1.75037083263726,11.5314337666176,2.48925385439682,10.1916617136047,4.48585095161321,11.9934387025165
"BA000022.2-1319360-minus",2.04221547193037,7.16691350757847,9.50361679182438,8.16245802615973,9.13685648214015,9.65282561310886,7.00148333054905,5.76571688330879,4.97850770879365,7.83973977969592,8.07453171290378,3.42669677214758
"BA000022.2-1329085-minus",20.4221547193037,10.0336789106099,26.134946177517,10.4945888907768,20.3822183063126,4.82641280655443,18.3788937426912,15.3752450221568,21.158657762373,18.8153754712702,27.8122759000019,21.4168548259223
"BA000022.2-1329143-minus",14.2955083035126,4.30014810454708,7.12771259386828,1.16606543230853,8.43402136812937,3.61980960491582,21.8796354079658,8.64857532496318,9.95701541758729,9.4076877356351,12.560382664517,14.5634612816272
"BA000022.2-1329147-minus",9.18996962368668,4.30014810454708,3.16787226394146,0,1.40567022802156,0,6.12629791423042,1.9219056277696,9.95701541758729,4.70384386781755,5.38302114193585,9.42341612340583
"BA000022.2-1329162-minus",61.2664641579112,34.4011848363767,47.5180839591219,33.8158975369475,64.6608304889918,45.8509216622671,59.5126083096669,30.7504900443135,67.2098540687142,51.7422825459931,71.7736152258114,56.540496740435
"BA000022.2-1329234-minus",4.08443094386075,14.3338270151569,4.75180839591219,8.16245802615973,6.32551602609703,10.8594288147475,7.87666874686768,8.64857532496318,11.2016423447857,4.70384386781755,8.97170190322642,7.71006773733205
"BA000022.2-1329235-minus",44.9287403824682,45.8682464485022,34.846594903356,37.3140938338731,24.5992289903773,48.2641280655443,47.2600124812061,55.7352632053183,41.0726885975476,39.1986988984796,40.3726585645189,27.4135741771806
"BA000022.2-1329236-minus",3811.79517835804,5793.73287952644,3797.48687639982,4756.38089838651,4533.28648536954,6276.74985492404,5922.37971222817,6058.80749154365,5522.40967597935,3886.15900879527,4885.09168630679,4292.79438130788
"BA000022.2-1329237-minus",9.18996962368668,10.0336789106099,13.4634571217512,9.32852345846827,19.6793831923019,13.2726352180247,16.628522910054,20.1800090915808,12.4462692719841,13.3275576254831,17.0462336161302,13.7067870885903
"BA000022.2-1329246-minus",14.2955083035126,11.4670616121256,22.1751058475902,36.1480284015645,25.3020641043881,37.4046992507968,35.0074166527452,34.5943012998527,38.5834347431508,24.3031933170573,36.7839778032283,29.1269225632544
"BA000022.2-1333590-plus",4.08443094386075,1.43338270151569,4.75180839591219,9.32852345846827,2.81134045604312,7.23961920983165,7.00148333054905,26.9066787887743,16.1801500535794,19.5993494492398,8.07453171290378,21.4168548259223
"BA000022.2-1333617-plus",3.06332320789556,2.86676540303139,3.16787226394146,3.4981962969256,4.91984579807547,1.20660320163861,3.50074166527452,11.5314337666176,3.73388078159524,8.62371375766551,2.69151057096793,12.8501128955534
"BA000022.2-1333623-plus",1.02110773596519,0,1.58393613197073,0,0.702835114010781,0,3.50074166527452,8.64857532496318,4.97850770879365,7.83973977969592,1.79434038064528,6.85339354429515
"BA000022.2-1334798-plus",9.18996962368668,1.43338270151569,5.54377646189755,4.66426172923413,10.5425267101617,4.82641280655443,12.2525958284608,9.60952813884798,12.4462692719841,9.4076877356351,7.17736152258114,5.99671935125826
"BA000022.2-1334806-plus",3.06332320789556,0,5.54377646189755,1.16606543230853,8.43402136812937,3.61980960491582,4.37592708159315,7.68762251107838,6.22313463599206,6.27179182375673,8.97170190322642,4.28337096518447
"BA000022.2-1335306-plus",8.1688618877215,7.16691350757847,11.0875529237951,6.9963925938512,7.02835114010781,2.41320640327722,6.12629791423042,2.88285844165439,8.71238849038888,5.48781784578714,4.48585095161321,8.56674193036894
"BA000022.2-134194-plus",11.2321850956171,2.86676540303139,7.12771259386828,1.16606543230853,12.6510320521941,2.41320640327722,10.5022249958236,10.5704809527328,8.71238849038888,17.247427515331,11.6632124741943,15.4201354746641
"BA000022.2-1347622-minus",7.14775415175631,7.16691350757847,12.6714890557658,8.16245802615973,11.9481969381833,10.8594288147475,5.25111249791178,2.88285844165439,11.2016423447857,1.56794795593918,6.28019133225849,0.856674193036894
"BA000022.2-1347623-minus",27.56990887106,27.2342713287982,44.3502116951804,25.6534395107877,48.4956228667439,28.9584768393266,19.2540791590099,2.88285844165439,13.6908961991825,4.70384386781755,14.3547230451623,2.57002257911068
"BA000022.2-1347671-minus",64.3297873658068,14.3338270151569,81.5727107964926,20.9891777815536,103.316761759585,33.784889645881,55.1366812280737,3.84381125553919,33.6049270343571,4.70384386781755,37.681147993551,0.856674193036894
"BA000022.2-1347674-minus",15.3166160394778,10.0336789106099,14.2554251877366,12.8267197553939,7.02835114010781,10.8594288147475,5.25111249791178,3.84381125553919,7.46776156319047,1.56794795593918,8.97170190322642,1.71334838607379
"BA000022.2-1347675-minus",1.02110773596519,10.0336789106099,1.58393613197073,9.32852345846827,2.10850534203234,13.2726352180247,3.50074166527452,1.9219056277696,2.48925385439682,0,1.79434038064528,0
"BA000022.2-1347688-minus",1.02110773596519,8.60029620909417,3.16787226394146,15.1588506200109,6.32551602609703,21.7188576294949,5.25111249791178,0.960952813884798,3.73388078159524,1.56794795593918,1.79434038064528,1.71334838607379
"BA000022.2-1347692-minus",7.14775415175631,7.16691350757847,17.423297451678,4.66426172923413,15.4623725082372,6.03301600819304,9.62703957950494,1.9219056277696,2.48925385439682,0.783973977969592,5.38302114193585,1.71334838607379
"BA000022.2-1347725-minus",39.8232017026423,10.0336789106099,60.1895730148877,17.490981484628,68.1750060590457,15.6858416213019,31.5066749874707,3.84381125553919,12.4462692719841,0.783973977969592,17.9434038064528,0.856674193036894
"BA000022.2-1347728-minus",15.3166160394778,12.9004443136413,43.5582436291951,17.490981484628,30.9247450164744,27.751873637688,21.0044499916471,3.84381125553919,14.9355231263809,3.91986988984796,13.4575528548396,1.71334838607379
"BA000022.2-1347747-minus",21.4432624552689,20.0673578212197,13.4634571217512,26.8195049430963,18.9765480782911,20.5122544278563,14.8781520774167,11.5314337666176,11.2016423447857,9.4076877356351,16.1490634258076,11.1367645094796
"BA000022.2-1347768-minus",8.1688618877215,1.43338270151569,6.33574452788292,5.83032716154267,9.83969159615093,2.41320640327722,7.00148333054905,4.80476406942399,9.95701541758729,0.783973977969592,7.17736152258114,3.42669677214758
"BA000022.2-1348013-minus",1.02110773596519,0,1.58393613197073,3.4981962969256,3.5141755700539,0,10.5022249958236,12.4923865805024,6.22313463599206,5.48781784578714,4.48585095161321,9.42341612340583
"BA000022.2-1349808-minus",9.18996962368668,2.86676540303139,10.2955848578097,4.66426172923413,12.6510320521941,1.20660320163861,3.50074166527452,1.9219056277696,1.24462692719841,2.35192193390878,3.58868076129057,2.57002257911068
"BA000022.2-1350074-minus",3.06332320789556,4.30014810454708,6.33574452788292,0,7.02835114010781,0,1.75037083263726,7.68762251107838,12.4462692719841,5.48781784578714,8.07453171290378,7.71006773733205
"BA000022.2-1350095-minus",6.12664641579112,12.9004443136413,10.2955848578097,5.83032716154267,9.13685648214015,7.23961920983165,7.87666874686768,4.80476406942399,7.46776156319047,6.27179182375673,10.7660422838717,8.56674193036894
"BA000022.2-1356609-minus",14.2955083035126,0,10.2955848578097,1.16606543230853,9.83969159615093,1.20660320163861,8.75185416318631,6.72666969719359,8.71238849038888,11.7596096695439,12.560382664517,5.99671935125826
"BA000022.2-1364009-minus",0,1.43338270151569,1.58393613197073,0,2.10850534203234,0,4.37592708159315,16.3361978360416,2.48925385439682,10.9756356915743,4.48585095161321,9.42341612340583
"BA000022.2-1367104-plus",5.10553867982593,20.0673578212197,7.91968065985365,13.9927851877024,3.5141755700539,22.9254608311335,13.1277812447795,7.68762251107838,7.46776156319047,3.91986988984796,6.28019133225849,16.276809667701
"BA000022.2-137347-plus",5.10553867982593,17.2005924181883,3.95984032992682,26.8195049430963,4.91984579807547,39.8179056540741,0.875185416318631,1.9219056277696,2.48925385439682,0,0,0.856674193036894
"BA000022.2-137496-plus",2.04221547193037,7.16691350757847,11.0875529237951,15.1588506200109,4.91984579807547,14.4792384196633,5.25111249791178,2.88285844165439,1.24462692719841,2.35192193390878,1.79434038064528,1.71334838607379
"BA000022.2-137499-plus",1.02110773596519,14.3338270151569,3.16787226394146,34.981962969256,1.40567022802156,51.8839376704601,0,0.960952813884798,1.24462692719841,1.56794795593918,0,2.57002257911068
"BA000022.2-1386848-minus",14.2955083035126,2.86676540303139,11.0875529237951,4.66426172923413,9.13685648214015,1.20660320163861,7.87666874686768,5.76571688330879,3.73388078159524,4.70384386781755,4.48585095161321,4.28337096518447
"BA000022.2-1401517-plus",22.4643701912341,44.4348637469865,20.5911697156195,29.1516358077133,14.0567022802156,15.6858416213019,60.3877937259855,98.0171870162494,48.5404501607381,36.0628029866012,32.2981268516151,22.2735290189592
"BA000022.2-141209-plus",4.08443094386075,0,1.58393613197073,2.33213086461707,4.21701068406469,1.20660320163861,9.62703957950494,3.84381125553919,2.48925385439682,4.70384386781755,9.86887209354906,8.56674193036894
"BA000022.2-1418670-minus",14.2955083035126,25.8008886272825,7.91968065985365,10.4945888907768,9.13685648214015,25.3386672344108,9.62703957950494,9.60952813884798,6.22313463599206,8.62371375766551,6.28019133225849,8.56674193036894
"BA000022.2-1421994-plus",8.1688618877215,1.43338270151569,3.95984032992682,0,14.0567022802156,2.41320640327722,7.00148333054905,0.960952813884798,4.97850770879365,1.56794795593918,8.07453171290378,1.71334838607379
"BA000022.2-1423610-minus",10.2110773596519,22.9341232242511,5.54377646189755,16.3249160523195,2.81134045604312,18.0990480245791,5.25111249791178,11.5314337666176,8.71238849038888,7.83973977969592,5.38302114193585,3.42669677214758
"BA000022.2-1423949-plus",7.14775415175631,8.60029620909417,10.2955848578097,10.4945888907768,9.13685648214015,12.0660320163861,5.25111249791178,2.88285844165439,9.95701541758729,9.4076877356351,6.28019133225849,3.42669677214758
"BA000022.2-1425713-minus",3.06332320789556,4.30014810454708,3.16787226394146,2.33213086461707,5.62268091208625,6.03301600819304,4.37592708159315,7.68762251107838,3.73388078159524,7.83973977969592,4.48585095161321,11.9934387025165
"BA000022.2-1425841-minus",94.9630194447624,108.937085315193,79.1968065985365,51.3068790215755,66.7693358310242,68.7763824934006,142.655222859937,34.5943012998527,94.5916464670793,109.756356915743,65.4934238935529,77.9573515663573
"BA000022.2-1425854-plus",11.2321850956171,14.3338270151569,6.33574452788292,4.66426172923413,8.43402136812937,2.41320640327722,18.3788937426912,2.88285844165439,11.2016423447857,7.05576580172633,5.38302114193585,5.99671935125826
"BA000022.2-1425953-minus",3.06332320789556,0,12.6714890557658,3.4981962969256,10.5425267101617,0,11.3774104121422,5.76571688330879,12.4462692719841,7.83973977969592,8.97170190322642,10.2800903164427
"BA000022.2-1425974-minus",26.5488011350949,7.16691350757847,20.5911697156195,5.83032716154267,26.0048992183989,14.4792384196633,9.62703957950494,1.9219056277696,12.4462692719841,3.91986988984796,17.0462336161302,2.57002257911068
"BA000022.2-1425975-minus",3.06332320789556,4.30014810454708,5.54377646189755,8.16245802615973,4.91984579807547,4.82641280655443,1.75037083263726,11.5314337666176,3.73388078159524,7.83973977969592,9.86887209354906,5.99671935125826
"BA000022.2-1426041-minus",3.06332320789556,14.3338270151569,5.54377646189755,12.8267197553939,2.81134045604312,20.5122544278563,6.12629791423042,1.9219056277696,2.48925385439682,5.48781784578714,1.79434038064528,2.57002257911068
"BA000022.2-1426044-minus",3.06332320789556,7.16691350757847,2.37590419795609,2.33213086461707,3.5141755700539,3.61980960491582,4.37592708159315,8.64857532496318,6.22313463599206,7.83973977969592,2.69151057096793,10.2800903164427
"BA000022.2-1426331-minus",16.337723775443,4.30014810454708,20.5911697156195,4.66426172923413,19.6793831923019,1.20660320163861,25.3803770732403,4.80476406942399,12.4462692719841,9.4076877356351,16.1490634258076,9.42341612340583
"BA000022.2-1426403-minus",5.10553867982593,0,9.50361679182438,3.4981962969256,5.62268091208625,1.20660320163861,6.12629791423042,7.68762251107838,4.97850770879365,9.4076877356351,12.560382664517,14.5634612816272
"BA000022.2-1426709-minus",4.08443094386075,8.60029620909417,6.33574452788292,5.83032716154267,7.73118625411859,10.8594288147475,10.5022249958236,24.02382034712,8.71238849038888,18.0314014933006,12.560382664517,18.8468322468117
"BA000022.2-1427202-minus",6.12664641579112,2.86676540303139,5.54377646189755,3.4981962969256,7.73118625411859,2.41320640327722,11.3774104121422,12.4923865805024,2.48925385439682,13.3275576254831,8.97170190322642,9.42341612340583
"BA000022.2-1427328-minus",28.5910166070252,22.9341232242511,24.5510100455463,26.8195049430963,29.5190747884528,25.3386672344108,44.6344562322502,33.6333484859679,22.4032846895714,28.2230632069053,41.2698287548415,33.4102935284389
"BA000022.2-1427336-minus",9.18996962368668,14.3338270151569,7.91968065985365,6.9963925938512,7.73118625411859,7.23961920983165,6.12629791423042,6.72666969719359,4.97850770879365,9.4076877356351,6.28019133225849,10.2800903164427
"BA000022.2-1427631-minus",7.14775415175631,5.73353080606278,3.95984032992682,1.16606543230853,3.5141755700539,2.41320640327722,7.87666874686768,7.68762251107838,11.2016423447857,7.05576580172633,6.28019133225849,4.28337096518447
"BA000022.2-142800-plus",9.18996962368668,2.86676540303139,6.33574452788292,5.83032716154267,8.43402136812937,7.23961920983165,5.25111249791178,10.5704809527328,12.4462692719841,17.247427515331,10.7660422838717,15.4201354746641
"BA000022.2-1429950-minus",8.1688618877215,0,5.54377646189755,2.33213086461707,4.91984579807547,1.20660320163861,6.12629791423042,7.68762251107838,2.48925385439682,4.70384386781755,7.17736152258114,6.85339354429515
"BA000022.2-1429951-minus",7.14775415175631,0,5.54377646189755,3.4981962969256,6.32551602609703,4.82641280655443,11.3774104121422,14.414292208272,8.71238849038888,10.9756356915743,10.7660422838717,10.2800903164427
"BA000022.2-1430006-minus",17.3588315114082,4.30014810454708,7.12771259386828,2.33213086461707,12.6510320521941,1.20660320163861,14.8781520774167,27.8676316026591,18.6694039079762,19.5993494492398,17.0462336161302,17.1334838607379
"BA000022.2-1430037-minus",9.18996962368668,12.9004443136413,8.71164872583901,6.9963925938512,13.3538671662048,8.44622241147025,21.0044499916471,18.2581034638112,9.95701541758729,15.6794795593918,13.4575528548396,18.8468322468117
"BA000022.2-1430365-plus",28.5910166070252,11.4670616121256,18.2152655176634,6.9963925938512,15.4623725082372,7.23961920983165,21.0044499916471,4.80476406942399,22.4032846895714,6.27179182375673,26.0179355193566,5.99671935125826
"BA000022.2-1430366-minus",9.18996962368668,5.73353080606278,15.8393613197073,3.4981962969256,7.02835114010781,4.82641280655443,10.5022249958236,3.84381125553919,4.97850770879365,10.9756356915743,4.48585095161321,2.57002257911068
"BA000022.2-1430379-plus",10.2110773596519,2.86676540303139,3.95984032992682,3.4981962969256,7.73118625411859,1.20660320163861,23.630006240603,6.72666969719359,18.6694039079762,17.247427515331,8.07453171290378,11.1367645094796
"BA000022.2-1430399-plus",7.14775415175631,1.43338270151569,11.8795209897805,1.16606543230853,4.21701068406469,2.41320640327722,8.75185416318631,6.72666969719359,17.4247769807778,14.8955055814222,8.97170190322642,7.71006773733205
"BA000022.2-1430502-plus",7.14775415175631,2.86676540303139,6.33574452788292,2.33213086461707,4.21701068406469,1.20660320163861,6.12629791423042,6.72666969719359,11.2016423447857,7.83973977969592,12.560382664517,6.85339354429515
"BA000022.2-1431033-plus",17.3588315114082,4.30014810454708,15.8393613197073,1.16606543230853,14.7595373942264,1.20660320163861,4.37592708159315,2.88285844165439,4.97850770879365,6.27179182375673,6.28019133225849,2.57002257911068
"BA000022.2-1431177-plus",11.2321850956171,0,13.4634571217512,1.16606543230853,14.7595373942264,0,12.2525958284608,0,7.46776156319047,1.56794795593918,6.28019133225849,0
"BA000022.2-1431198-plus",11.2321850956171,11.4670616121256,12.6714890557658,8.16245802615973,15.4623725082372,19.3056512262177,7.00148333054905,0.960952813884798,2.48925385439682,3.13589591187837,4.48585095161321,5.14004515822136
"BA000022.2-1431201-plus",15.3166160394778,11.4670616121256,12.6714890557658,11.6606543230853,22.490723648345,19.3056512262177,11.3774104121422,0.960952813884798,9.95701541758729,1.56794795593918,7.17736152258114,1.71334838607379
"BA000022.2-1431273-plus",19.4010469833386,5.73353080606278,22.9670739135756,4.66426172923413,36.5474259285606,8.44622241147025,19.2540791590099,7.68762251107838,14.9355231263809,3.91986988984796,10.7660422838717,2.57002257911068
"BA000022.2-1431279-plus",10.2110773596519,4.30014810454708,14.2554251877366,6.9963925938512,14.7595373942264,6.03301600819304,15.7533374937354,14.414292208272,8.71238849038888,8.62371375766551,8.07453171290378,6.85339354429515
"BA000022.2-1431285-plus",9.18996962368668,2.86676540303139,9.50361679182438,3.4981962969256,11.9481969381833,3.61980960491582,5.25111249791178,0.960952813884798,1.24462692719841,1.56794795593918,0.897170190322642,1.71334838607379
"BA000022.2-1431291-plus",8.1688618877215,2.86676540303139,9.50361679182438,2.33213086461707,8.43402136812937,9.65282561310886,2.62555624895589,1.9219056277696,4.97850770879365,1.56794795593918,4.48585095161321,2.57002257911068
"BA000022.2-1431294-plus",20.4221547193037,0,15.0473932537219,5.83032716154267,25.3020641043881,4.82641280655443,13.1277812447795,0.960952813884798,9.95701541758729,2.35192193390878,8.07453171290378,0.856674193036894
"BA000022.2-1431300-plus",10.2110773596519,1.43338270151569,23.7590419795609,5.83032716154267,34.4389205865283,9.65282561310886,15.7533374937354,2.88285844165439,8.71238849038888,3.13589591187837,8.07453171290378,2.57002257911068
"BA000022.2-1431301-plus",15.3166160394778,4.30014810454708,19.7992016496341,3.4981962969256,35.141755700539,4.82641280655443,14.0029666610981,4.80476406942399,7.46776156319047,4.70384386781755,5.38302114193585,8.56674193036894
"BA000022.2-1431317-plus",16.337723775443,0,11.0875529237951,3.4981962969256,17.5708778502695,6.03301600819304,16.628522910054,6.72666969719359,6.22313463599206,8.62371375766551,8.07453171290378,3.42669677214758
"BA000022.2-1431328-plus",6.12664641579112,4.30014810454708,8.71164872583901,2.33213086461707,15.4623725082372,1.20660320163861,5.25111249791178,6.72666969719359,8.71238849038888,5.48781784578714,8.97170190322642,2.57002257911068
"BA000022.2-1431330-plus",19.4010469833386,8.60029620909417,21.3831377816048,3.4981962969256,33.0332503585067,7.23961920983165,19.2540791590099,1.9219056277696,7.46776156319047,6.27179182375673,15.2518932354849,5.14004515822136
"BA000022.2-1431337-plus",14.2955083035126,10.0336789106099,11.0875529237951,1.16606543230853,7.73118625411859,6.03301600819304,12.2525958284608,3.84381125553919,4.97850770879365,4.70384386781755,12.560382664517,5.14004515822136
"BA000022.2-1431340-plus",5.10553867982593,4.30014810454708,6.33574452788292,0,7.02835114010781,3.61980960491582,8.75185416318631,7.68762251107838,7.46776156319047,8.62371375766551,7.17736152258114,2.57002257911068
"BA000022.2-1431341-plus",16.337723775443,4.30014810454708,21.3831377816048,6.9963925938512,25.3020641043881,6.03301600819304,26.2555624895589,27.8676316026591,21.158657762373,8.62371375766551,9.86887209354906,17.1334838607379
