"","dIF11_0h","dIF11_1h","dIF12_0h","dIF12_1h","dIF31_0h","dIF31_1h","dWT1_0h","dWT1_1h","dWT2_0h","dWT2_1h","dWT3_0h","dWT3_1h"
"BA000022.2-1334401-plus",9.78881392055045,16.0350348916811,11.3318694462604,9.10034224743837,12.9916235051842,8.46140162117307,7.15733218152155,10.7718852582815,15.2063840112645,15.9190040808817,6.37723424344079,20.5180018808305
"BA000022.2-1334486-plus",119.245551395796,56.7393542321024,103.319986127668,47.3217796866795,129.916235051842,39.9993531182727,135.094644926219,46.1652225354921,103.403411276598,45.6344783651943,151.990749468672,53.5747826888351
"BA000022.2-1337276-plus",16.9079513173144,11.1011780019331,20.6639972255336,15.4705818206452,17.5386917319986,16.9228032423461,13.4199978403529,21.543770516563,19.7682992146438,9.55140244852905,12.7544684868816,20.5180018808305
"BA000022.2-1338069-minus",27.5866574124604,27.1362128936142,21.9971583368584,33.671266315522,16.2395293814802,29.230296509507,26.8399956807058,21.543770516563,19.7682992146438,20.1640718357835,29.7604264693903,30.7770028212457
"BA000022.2-1338692-plus",15.1281669681234,38.2373908955473,17.9976750028841,51.8719508103987,16.2395293814802,43.0762264350629,36.681327430298,26.1602927701122,24.3302144180231,20.1640718357835,21.257447478136,15.9584459073126
"BA000022.2-1338693-plus",22.2473043648874,96.2102093500867,23.9969000038455,77.3529091032262,25.3336658351092,86.1524528701258,29.5239952487764,46.1652225354921,41.057236830414,41.3894106102925,35.0747883389243,36.4764477881431
"BA000022.2-1338694-plus",11.5685982697414,50.5720331199174,8.66554722361088,51.8719508103987,7.79497410311051,56.1529380314213,19.6826634991843,32.3156557748445,12.1651072090116,27.5929404068617,11.6915961129748,20.5180018808305
"BA000022.2-1338695-plus",8.00902957135946,34.5369982282362,4.66606388963663,47.3217796866795,3.89748705155525,56.9221563606188,8.94666522690194,16.9272482630138,6.08255360450578,23.3478726519599,15.943085608602,11.3988899337947
"BA000022.2-1338696-plus",29.3664417616513,151.716099359752,15.997933335897,222.95838506224,27.931990536146,207.688948883339,42.9439930891293,76.9420375591536,36.4953216270347,84.901355098036,46.7663844518991,77.512451549804
"BA000022.2-1338698-plus",4.44946087297748,23.4358202263032,6.66580555662375,28.211060967059,2.59832470103684,28.4610781803094,1.78933304538039,4.61652225354921,4.56191520337934,6.3676016323527,5.31436186953399,1.13988899337947
"BA000022.2-1338704-plus",16.9079513173144,41.9377835628583,13.3316111132475,61.8823272825809,13.6412046804434,68.4604312985821,14.3146643630431,29.2379742724784,10.6444688078851,15.9190040808817,15.943085608602,18.2382238940715
"BA000022.2-134005-minus",21.3574121902919,38.2373908955473,19.3308361142089,32.7612320907781,23.3849223093315,36.9224798014825,19.6826634991843,35.3933372772106,13.685745610138,38.2056097941162,22.3203198520428,26.2174468477278
"BA000022.2-134029-plus",417.359429885287,606.864397439008,391.949366729477,596.982451431957,419.629439217449,615.374663358041,495.645253570368,589.376007703116,396.886622694002,508.34686364949,447.469269414762,512.950047020762
"BA000022.2-134031-plus",4.44946087297748,18.5019633365551,6.66580555662375,13.6505133711576,7.79497410311051,18.4612399007412,11.6306647949725,23.0826112677461,4.56191520337934,20.1640718357835,2.1257447478136,15.9584459073126
"BA000022.2-1344466-plus",192.216709712627,154.183027804626,215.305519478947,179.276742274536,194.874352577763,198.458328932968,149.409309289262,90.7916043198012,183.9972465363,97.6365583627414,174.311069320715,147.045680145952
"BA000022.2-1345668-minus",17.7978434919099,18.5019633365551,22.6637388925208,7.2802737979507,13.6412046804434,4.61530997518531,19.6826634991843,27.6991335212953,25.8508528191496,19.1028048970581,12.7544684868816,11.3988899337947
"BA000022.2-1345863-plus",24.0270887140784,14.8015706692441,16.6645138915594,20.0207529443644,16.2395293814802,15.384366583951,19.6826634991843,12.3107260094646,18.2476608135174,10.6126693872545,24.4460645998564,14.8185569139331
"BA000022.2-1346076-minus",16.0180591427189,17.2684991141181,15.3313527802346,12.7404791464137,15.589948206221,15.384366583951,11.6306647949725,9.23304450709843,9.12383040675868,8.4901355098036,15.943085608602,15.9584459073126
"BA000022.2-1347388-plus",16.9079513173144,7.40078533462205,10.665288890598,6.37023957320686,14.2907858557026,7.69218329197552,22.3666630672549,23.0826112677461,18.2476608135174,27.5929404068617,13.8173408607884,15.9584459073126
"BA000022.2-1349978-minus",88.9892174595495,197.354275589921,101.986825016343,171.996468476585,83.795971608438,184.612399007412,121.674647085866,103.102330329266,89.7176656664603,122.045697953427,97.7842583994254,141.346235179054
"BA000022.2-1349979-minus",173.528974046122,263.96134360152,139.315336133436,246.61927490558,150.702832660137,273.072506865131,197.721301514533,147.728712113575,141.419371304759,193.150582848032,179.625431190249,247.355911563345
"BA000022.2-1349980-minus",113.016306173628,135.681064468071,79.3230861238227,120.124517666187,100.685082165177,135.382425938769,103.781316632063,86.175082066252,92.7589424687132,128.413299585779,120.104578251468,137.926568198916
"BA000022.2-1349981-minus",55.1733148249207,62.9066753442874,44.6608972293792,70.0726353052755,41.5731952165894,62.3066846650017,59.942657020243,38.4710187795768,54.7429824405521,47.7570122426452,52.0807463214331,44.4556707417994
"BA000022.2-1350165-minus",16.0180591427189,9.86771377949607,16.6645138915594,14.5605475959014,16.8891105567394,6.92296496277796,15.2093308857333,21.543770516563,18.2476608135174,23.3478726519599,14.8802132346952,18.2382238940715
"BA000022.2-1350167-minus",448.50565599613,152.949563582189,472.605613964624,177.456673825048,471.595933238186,185.38161733661,376.654606052572,196.971616151433,343.664278654577,266.378001620088,421.960332440999,222.278353708997
"BA000022.2-1350168-minus",128.144473141751,62.9066753442874,124.650563908864,79.1729775527138,137.061627979693,71.5373046153723,114.517314904345,80.0197190615197,107.965326479978,95.5140244852905,139.236280981791,79.792229536563
"BA000022.2-1350169-minus",36.4855791584153,22.2023560038662,45.9940583407039,34.5813005402658,56.5135622475512,21.5381132175314,40.2599935210587,32.3156557748445,47.1397904349198,46.6957453039198,45.7035120779923,43.3157817484199
"BA000022.2-1350179-minus",87.2094331103585,131.98067180076,85.9888916804464,145.605475959014,82.4968092579196,147.68991920593,82.3093200874979,203.126979156165,97.3208576720926,217.559722438717,82.9040451647302,230.257576662653
"BA000022.2-1350186-minus",69.4115896184486,32.0700697833622,57.3259277869643,50.0518823609111,74.0522539795498,37.69169813068,56.3639909294822,47.7040632866752,66.9080896495636,49.8795461200961,60.5837253126875,53.5747826888351
"BA000022.2-1350189-minus",42.7148243805838,13.5681064468071,34.6621888944435,13.6505133711576,35.7269646392565,14.6151482547535,30.4186617714666,9.23304450709843,31.9334064236554,16.9802710196072,36.1376607128311,19.378112887451
"BA000022.2-1350190-minus",14.2382747935279,13.5681064468071,12.6650305575851,11.8304449216699,20.1370164330355,11.5382749379633,8.94666522690194,20.0049297653799,18.2476608135174,24.4091395906853,20.1945751042292,20.5180018808305
"BA000022.2-1350191-minus",10.6787060951459,3.70039266731103,10.665288890598,10.920410696926,12.9916235051842,4.61530997518531,13.4199978403529,10.7718852582815,10.6444688078851,6.3676016323527,13.8173408607884,7.9792229536563
"BA000022.2-1351807-minus",40.0451478567973,18.5019633365551,31.995866671794,23.6608898433398,36.3765458145157,19.9996765591363,27.734662203396,15.3884075118307,39.5365984292876,28.6542073455871,32.9490435911107,26.2174468477278
"BA000022.2-1351810-minus",14.2382747935279,13.5681064468071,12.6650305575851,11.8304449216699,14.2907858557026,17.6920215715437,24.1559961126352,9.23304450709843,12.1651072090116,21.225338774509,15.943085608602,13.6786679205537
"BA000022.2-1352205-plus",12.4584904443369,16.0350348916811,9.33212777927326,15.4705818206452,12.342042329925,10.7690566087657,8.05199870421175,9.23304450709843,10.6444688078851,11.6739363259799,18.0688303564156,5.69944496689736
"BA000022.2-1352206-plus",28.4765495870558,34.5369982282362,23.9969000038455,19.1107187196206,12.342042329925,15.384366583951,19.6826634991843,13.8495667606476,28.8921296214025,24.4091395906853,17.0059579825088,23.9376688609689
"BA000022.2-1352207-plus",24.0270887140784,40.7043193404213,19.9974166698713,26.3909925175713,19.4874352577763,22.307331546729,14.3146643630431,27.6991335212953,15.2063840112645,31.8380081617635,30.8232988432971,27.3573358411073
"BA000022.2-1352208-plus",39.1552556822018,33.3035340057992,39.9948333397425,40.9515401134727,31.8294775877012,36.1532614722849,18.7879969764941,33.8544965260276,36.4953216270347,41.3894106102925,40.3891502084583,45.5955597351788
"BA000022.2-1352240-minus",10.6787060951459,18.5019633365551,20.6639972255336,21.8408213938521,18.8378540825171,16.1535849131486,24.1559961126352,27.6991335212953,16.7270224123909,16.9802710196072,14.8802132346952,11.3988899337947
"BA000022.2-1352241-minus",37.3754713330108,28.3696771160512,63.991733343588,85.5432171259207,68.8556045774762,55.3837197022237,55.469324406792,69.2478338032382,31.9334064236554,36.0830759166653,37.2005330867379,22.7977798675894
"BA000022.2-1353924-minus",44.4946087297748,182.552704920677,21.9971583368584,171.996468476585,14.9403670309618,176.920215715437,35.7866609076078,124.646100845829,41.057236830414,110.371761627447,36.1376607128311,147.045680145952
"BA000022.2-1354067-plus",143.272640109875,59.2062826769764,117.98475835224,48.2318139114234,111.727962144584,39.2301347890751,108.254649245513,92.3304450709843,123.171710491242,73.227418772056,110.538726886307,78.6523405431835
"BA000022.2-1355142-plus",126.36468879256,66.6070680115985,125.317144464527,66.4324984063001,129.266653876583,64.6143396525943,93.0453183597802,103.102330329266,109.485964881104,75.3499526495069,115.853088755841,79.792229536563
"BA000022.2-1359003-plus",11.5685982697414,17.2684991141181,12.6650305575851,11.8304449216699,7.1453929278513,8.46140162117307,12.5253313176627,13.8495667606476,7.60319200563223,14.8577371421563,13.8173408607884,19.378112887451
"BA000022.2-1359166-plus",16.9079513173144,22.2023560038662,16.6645138915594,18.2006844948767,14.2907858557026,19.9996765591363,7.15733218152155,12.3107260094646,3.04127680225289,11.6739363259799,10.628723739068,9.11911194703577
"BA000022.2-1360409-plus",24.9169808886739,11.1011780019331,25.9966416708326,15.4705818206452,38.9748705155525,8.46140162117307,22.3666630672549,20.0049297653799,25.8508528191496,18.0415379583326,28.6975540954836,23.9376688609689
"BA000022.2-1362235-plus",24.9169808886739,13.5681064468071,25.3300611151703,7.2802737979507,24.6840846598499,7.69218329197552,20.5773300218745,4.61652225354921,18.2476608135174,13.7964702034308,26.57180934767,19.378112887451
"BA000022.2-1367100-plus",61.4025600470892,151.716099359752,46.6606388963663,157.435920880684,48.0690069691815,149.997574193523,110.938648813584,144.651030611209,123.171710491242,142.20976978921,115.853088755841,123.108011284983
"BA000022.2-1367391-minus",94.3285705071225,196.120811367484,85.9888916804464,210.217905915826,80.5480657321419,197.689110603771,87.677319223639,198.510456902616,109.485964881104,210.130853867639,102.035747895053,197.200795854649
"BA000022.2-1367393-minus",15.1281669681234,71.5409249013465,11.9984500019228,63.7023957320686,20.1370164330355,76.9218329197552,14.3146643630431,84.6362413150689,28.8921296214025,60.4922155073506,30.8232988432971,74.0927845696656
"BA000022.2-1367461-minus",32.0361182854378,75.2413175686575,35.3287694501059,71.8927037547631,37.6757081650341,66.921994640187,38.4706604756783,43.087541033126,34.9746832259083,52.002079997547,41.4520225823651,53.5747826888351
"BA000022.2-1374266-plus",10.6787060951459,18.5019633365551,13.9981916689099,16.3806160453891,19.4874352577763,22.307331546729,5.36799913614116,29.2379742724784,10.6444688078851,21.225338774509,14.8802132346952,11.3988899337947
"BA000022.2-1377459-minus",43.6047165551793,29.6031413384882,44.6608972293792,52.7819850351426,51.9664940207367,33.8456064846923,42.0493265664391,47.7040632866752,36.4953216270347,27.5929404068617,32.9490435911107,28.4972248344868
"BA000022.2-1385030-minus",13.3483826189324,27.1362128936142,9.99870833493563,25.4809582928274,12.9916235051842,40.7685714474702,16.9986639311137,33.8544965260276,13.685745610138,36.0830759166653,7.44010661734759,25.0775578543484
"BA000022.2-1385032-minus",10.6787060951459,17.2684991141181,11.9984500019228,26.3909925175713,16.2395293814802,23.8457682051241,16.1039974084235,16.9272482630138,13.685745610138,29.7154742843126,13.8173408607884,33.0567808080047
"BA000022.2-1385120-minus",16.9079513173144,3.70039266731103,21.330577781196,6.37023957320686,16.2395293814802,1.5384366583951,15.2093308857333,12.3107260094646,13.685745610138,8.4901355098036,18.0688303564156,10.2590009404152
"BA000022.2-1386982-minus",177.978434919099,123.346422243701,125.317144464527,104.653935845541,144.207020907544,105.382911100065,166.407973220376,133.879145352927,104.924049677725,154.944973053916,129.670429616629,188.081683907613
"BA000022.2-1386984-minus",31.1462261108423,33.3035340057992,27.9963833378198,31.8511978660343,39.6244516908118,26.1534231927168,43.8386596118195,40.0098595307598,24.3302144180231,36.0830759166653,36.1376607128311,36.4764477881431
"BA000022.2-1388360-minus",42.7148243805838,45.6381762301693,45.9940583407039,47.3217796866795,51.9664940207367,43.8454447642604,34.8919943849176,15.3884075118307,34.9746832259083,23.3478726519599,49.9550015736195,37.6163367815225
"BA000022.2-1393958-minus",11.5685982697414,18.5019633365551,15.3313527802346,15.4705818206452,8.44455527836972,11.5382749379633,8.05199870421175,6.15536300473228,9.12383040675868,13.7964702034308,11.6915961129748,13.6786679205537
"BA000022.2-1395870-minus",17.7978434919099,19.7354275589921,13.3316111132475,20.0207529443644,8.44455527836972,23.0765498759265,16.1039974084235,9.23304450709843,13.685745610138,14.8577371421563,19.1317027303224,15.9584459073126
"BA000022.2-1395878-plus",21.3574121902919,9.86771377949607,14.6647722245723,12.7404791464137,13.6412046804434,9.23061995037062,15.2093308857333,9.23304450709843,12.1651072090116,11.6739363259799,20.1945751042292,11.3988899337947
"BA000022.2-1397070-plus",90.7690018087405,136.914528690508,179.310169473179,219.318248163265,150.053251484877,239.996118709636,161.934640606925,210.821182912081,101.882772875472,153.88370611519,131.796174364443,121.968122291603
"BA000022.2-1397094-minus",9.78881392055045,17.2684991141181,7.33238611228613,12.7404791464137,5.84623057733288,13.8459299255559,8.94666522690194,12.3107260094646,7.60319200563223,23.3478726519599,14.8802132346952,18.2382238940715
"BA000022.2-1397277-plus",148.611993157448,91.2763524603386,221.971325035571,117.394414991955,255.934983052128,146.151482547535,274.66262246589,216.976545916813,235.698952174599,128.413299585779,188.128410181503,118.548455311465
"BA000022.2-1397780-plus",72.9711583168306,28.3696771160512,57.3259277869643,26.3909925175713,54.5648187217736,26.9226415219143,49.2066587479607,24.6214520189291,41.057236830414,22.2866057132344,40.3891502084583,25.0775578543484
"BA000022.2-1398695-plus",16.0180591427189,11.1011780019331,10.665288890598,15.4705818206452,14.2907858557026,6.92296496277796,11.6306647949725,20.0049297653799,18.2476608135174,9.55140244852905,17.0059579825088,7.9792229536563
"BA000022.2-1400923-minus",15.1281669681234,16.0350348916811,10.665288890598,11.8304449216699,14.2907858557026,15.384366583951,23.261329589945,13.8495667606476,10.6444688078851,8.4901355098036,12.7544684868816,23.9376688609689
"BA000022.2-1401001-plus",51.6137461265387,30.8366055609252,46.6606388963663,29.1210951918028,44.1715199176262,39.2301347890751,42.9439930891293,36.9321780283937,33.4540448247818,40.3281436715671,42.5148949562719,50.1551157086967
"BA000022.2-1403127-plus",22.2473043648874,23.4358202263032,19.9974166698713,31.8511978660343,22.0857599588131,15.384366583951,33.9973278622274,73.8643560567874,39.5365984292876,30.776741223038,28.6975540954836,27.3573358411073
"BA000022.2-1404066-plus",18.6877356665054,16.0350348916811,15.3313527802346,7.2802737979507,16.8891105567394,10.7690566087657,16.1039974084235,4.61652225354921,9.12383040675868,3.18380081617635,19.1317027303224,17.0983349006921
"BA000022.2-1408274-plus",24.0270887140784,34.5369982282362,32.6624472274564,38.2214374392412,22.7353411340723,30.7687331679021,30.4186617714666,23.0826112677461,27.371491220276,28.6542073455871,20.1945751042292,18.2382238940715
"BA000022.2-1409565-minus",12.4584904443369,23.4358202263032,16.6645138915594,14.5605475959014,14.2907858557026,13.8459299255559,16.9986639311137,20.0049297653799,16.7270224123909,26.5316734681362,21.257447478136,25.0775578543484
"BA000022.2-141059-minus",32.0361182854378,34.5369982282362,31.995866671794,45.5017112371919,31.179896412442,43.0762264350629,33.1026613395372,35.3933372772106,28.8921296214025,30.776741223038,34.0119159650175,21.65789087421
"BA000022.2-141060-minus",218.913474950492,213.389310481603,262.632738930976,293.031020367516,233.199641918056,314.610296641799,248.717293307874,181.583208639602,211.368737756576,184.660447338228,260.403731607166,173.26312699368
"BA000022.2-141062-minus",13.3483826189324,20.9688917814291,13.3316111132475,21.8408213938521,12.342042329925,17.6920215715437,8.05199870421175,9.23304450709843,13.685745610138,13.7964702034308,23.3831922259496,11.3988899337947
"BA000022.2-1412096-minus",50.7238539519432,74.0078533462205,51.3267027860029,67.342532631044,50.6673316702183,79.2294879073478,64.415989633694,36.9321780283937,51.7017056382992,50.9408130588216,40.3891502084583,44.4556707417994
"BA000022.2-1412647-plus",16.9079513173144,23.4358202263032,12.6650305575851,20.0207529443644,11.0428799794066,16.9228032423461,7.15733218152155,10.7718852582815,16.7270224123909,8.4901355098036,11.6915961129748,7.9792229536563
"BA000022.2-1412833-plus",31.1462261108423,16.0350348916811,46.6606388963663,11.8304449216699,47.4194257939223,15.384366583951,64.415989633694,18.4660890141969,38.0159600281612,32.8992751004889,36.1376607128311,28.4972248344868
"BA000022.2-1413997-plus",34.7057948092243,77.7082460135316,21.9971583368584,54.6020534846302,28.5815717114052,63.8451213233968,23.261329589945,49.2429040378583,63.8668128473107,27.5929404068617,35.0747883389243,42.1758927550404
"BA000022.2-1413998-plus",17.7978434919099,44.4047120077323,12.6650305575851,23.6608898433398,11.6924611546658,43.0762264350629,16.9986639311137,21.543770516563,21.2889376157702,37.1443428553907,11.6915961129748,22.7977798675894
"BA000022.2-1416843-plus",9.78881392055045,7.40078533462205,5.99922500096138,16.3806160453891,7.1453929278513,9.99983827956817,8.94666522690194,15.3884075118307,18.2476608135174,8.4901355098036,8.50297899125439,11.3988899337947
"BA000022.2-1418057-plus",15.1281669681234,18.5019633365551,9.33212777927326,21.8408213938521,13.6412046804434,14.6151482547535,17.8933304538039,24.6214520189291,13.685745610138,12.7352032647054,10.628723739068,20.5180018808305
"BA000022.2-1418990-minus",44.4946087297748,51.8054973423544,33.3290277831188,55.5120877093741,30.5303152371828,53.0760647146311,34.8919943849176,78.4808783103366,42.5778752315405,92.3302236691141,53.1436186953399,64.9736726226298
"BA000022.2-1420369-minus",15.1281669681234,14.8015706692441,13.9981916689099,16.3806160453891,11.0428799794066,16.1535849131486,16.9986639311137,40.0098595307598,16.7270224123909,27.5929404068617,9.56585136516118,29.6371138278662
"BA000022.2-1423945-plus",309.682476759232,355.237696061859,326.624472274564,412.245503808958,319.593938227531,443.06975761779,251.401292875945,320.078876246079,260.029166592622,293.97094202695,307.170116059065,254.195245523622
"BA000022.2-1427730-minus",68.5216974438531,60.4397468994134,52.6598638973277,50.9619165856549,59.111886948588,49.9991913978409,76.0466544286665,63.0924707985059,74.5112816551959,83.8400881593105,69.0867043039419,99.170342424014
"BA000022.2-1427731-minus",832.049183246788,606.864397439008,654.582105660453,548.750637520534,719.086361011945,504.607223953594,973.397176686931,664.779204511087,898.69729506573,835.217080776929,962.962370759559,801.341962345768
"BA000022.2-1427896-minus",80.0902957135946,48.1051046750433,89.9883750144207,49.1418481361672,94.1892704125853,40.7685714474702,68.8893222471449,86.175082066252,65.3874512484372,44.5732114264689,58.4579805648739,61.5540056424914
"BA000022.2-1427897-minus",269.637328902435,202.288132479669,289.295961157471,183.826913398255,287.76446063983,193.843018957783,229.92929633138,292.379742724784,275.235550603887,228.172391825972,223.203198520428,287.252026331627
"BA000022.2-1427898-minus",731.491367517497,568.627006543461,919.214586258416,620.643341275297,984.765061692961,520.760808866742,754.203878627834,1421.88885409316,843.954312625178,890.402961590652,732.319065621784,1039.57876196208
"BA000022.2-1427899-minus",9.78881392055045,3.70039266731103,13.9981916689099,6.37023957320686,7.79497410311051,10.7690566087657,12.5253313176627,18.4660890141969,10.6444688078851,10.6126693872545,14.8802132346952,13.6786679205537
"BA000022.2-1428145-minus",17.7978434919099,9.86771377949607,17.3310944472218,11.8304449216699,14.9403670309618,6.15374663358041,10.7359982722823,15.3884075118307,9.12383040675868,13.7964702034308,25.5089369737632,10.2590009404152
"BA000022.2-142832-minus",8.89892174595495,22.2023560038662,21.9971583368584,31.8511978660343,24.0345034845907,31.5379514970996,25.9453291580156,18.4660890141969,28.8921296214025,12.7352032647054,14.8802132346952,15.9584459073126
"BA000022.2-1428777-plus",2.66967652378649,17.2684991141181,5.99922500096138,11.8304449216699,7.1453929278513,9.23061995037062,10.7359982722823,15.3884075118307,13.685745610138,9.55140244852905,10.628723739068,4.55955597351788
"BA000022.2-1430165-minus",248.279916712143,331.801875835555,238.63583892713,287.570815019053,210.464300783984,295.37983841186,243.349294171733,281.607857466502,263.070443394875,284.41953957842,258.277986859352,319.168918146252
"BA000022.2-1430166-minus",72.9711583168306,93.7432809052127,91.3215361257454,107.384038519773,101.334663340437,103.844474441669,93.9399848824704,93.8692858221673,71.470004852943,59.4309485686252,80.7783004169167,61.5540056424914
"BA000022.2-1430295-plus",56.0632069995162,39.4708551179843,129.983208354163,29.1210951918028,87.043877484734,31.5379514970996,115.411981427035,55.3982670425906,72.9906432540694,102.942893056369,78.6525556691031,63.8337836292504
"BA000022.2-1430296-plus",65.8520209200666,17.2684991141181,129.983208354163,24.5709240680836,118.873355072435,24.6149865343217,160.145307561545,46.1652225354921,135.336817700254,78.5337534656833,104.161492642866,44.4556707417994
"BA000022.2-1430297-plus",161.96037577638,80.1751744584056,283.963316712172,82.8131144516892,193.575190227244,87.6908895285209,221.877297627168,158.500597371856,156.625755316024,223.92732407107,137.110536233977,143.626013165813
"BA000022.2-1430346-minus",23.1371965394829,9.86771377949607,21.9971583368584,4.55017112371919,8.44455527836972,6.92296496277796,10.7359982722823,4.61652225354921,19.7682992146438,19.1028048970581,11.6915961129748,13.6786679205537
"BA000022.2-1430362-minus",25.8068730632694,69.0739964564725,19.9974166698713,55.5120877093741,16.8891105567394,69.2296496277797,14.3146643630431,21.543770516563,24.3302144180231,27.5929404068617,20.1945751042292,31.9168918146252
"BA000022.2-1430371-plus",15.1281669681234,28.3696771160512,20.6639972255336,13.6505133711576,11.0428799794066,18.4612399007412,16.1039974084235,15.3884075118307,21.2889376157702,61.5534824460761,24.4460645998564,45.5955597351788
"BA000022.2-1430372-plus",36.4855791584153,41.9377835628583,26.663222226495,31.8511978660343,25.9832470103684,40.7685714474702,41.1546600437489,23.0826112677461,42.5778752315405,80.6562873431342,38.2634054606447,95.7506754438756
"BA000022.2-1430373-plus",56.9530991741117,80.1751744584056,50.6601222303405,56.4221219341179,44.1715199176262,59.2298113482115,38.4706604756783,56.9371077937736,63.8668128473107,166.618909379896,43.5777673301787,157.304681086367
"BA000022.2-1430374-plus",37.3754713330108,55.5058900096654,37.328511117093,56.4221219341179,29.2311528866644,57.6913746898164,27.734662203396,52.3205855402244,28.8921296214025,142.20976978921,19.1317027303224,150.46534712609
"BA000022.2-1433155-minus",11.5685982697414,11.1011780019331,12.6650305575851,17.2906502701329,18.1882729072579,23.0765498759265,8.94666522690194,6.15536300473228,15.2063840112645,3.18380081617635,8.50297899125439,5.69944496689736
"BA000022.2-1434473-plus",5.33935304757297,3.70039266731103,13.9981916689099,5.46020534846302,12.342042329925,6.15374663358041,15.2093308857333,32.3156557748445,19.7682992146438,18.0415379583326,8.50297899125439,9.11911194703577
"BA000022.2-1434669-minus",12.4584904443369,16.0350348916811,16.6645138915594,9.10034224743837,13.6412046804434,16.1535849131486,11.6306647949725,3.07768150236614,12.1651072090116,13.7964702034308,8.50297899125439,12.5387789271742
"BA000022.2-1434671-minus",67.6318052692576,48.1051046750433,113.985275018266,88.2733198001522,118.223773897176,82.306361224138,83.203986610188,90.7916043198012,66.9080896495636,66.8598171397033,86.0926622864506,62.6938946358709
"BA000022.2-1434673-minus",16.9079513173144,4.93385688974803,17.3310944472218,5.46020534846302,14.2907858557026,6.15374663358041,21.4719965445647,7.69420375591536,18.2476608135174,5.30633469362725,15.943085608602,7.9792229536563
"BA000022.2-1434797-plus",8.00902957135946,3.70039266731103,9.99870833493563,8.19030802269454,9.09413645362893,9.23061995037062,15.2093308857333,7.69420375591536,19.7682992146438,15.9190040808817,12.7544684868816,11.3988899337947
"BA000022.2-1435623-plus",17.7978434919099,18.5019633365551,13.3316111132475,10.920410696926,22.7353411340723,18.4612399007412,14.3146643630431,27.6991335212953,18.2476608135174,20.1640718357835,12.7544684868816,21.65789087421
"BA000022.2-14364-minus",19.5776278411009,14.8015706692441,15.3313527802346,1.82006844948767,11.0428799794066,5.38452830438286,10.7359982722823,6.15536300473228,24.3302144180231,9.55140244852905,12.7544684868816,7.9792229536563
"BA000022.2-1436677-plus",26.6967652378649,2.46692844487402,23.9969000038455,4.55017112371919,31.179896412442,5.38452830438286,16.1039974084235,0,13.685745610138,4.2450677549018,18.0688303564156,3.41966698013841
"BA000022.2-1437360-plus",31.1462261108423,24.6692844487402,28.6629638934821,24.5709240680836,25.9832470103684,22.307331546729,49.2066587479607,44.6263817843091,36.4953216270347,30.776741223038,29.7604264693903,21.65789087421
"BA000022.2-143881-plus",30.2563339362468,85.1090313481536,16.6645138915594,60.0622588330933,21.4361787835539,61.5374663358041,19.6826634991843,90.7916043198012,19.7682992146438,109.310494688721,27.6346817215768,93.4708974571166
"BA000022.2-1440962-minus",21.3574121902919,11.1011780019331,22.6637388925208,13.6505133711576,16.8891105567394,10.7690566087657,28.6293287260862,7.69420375591536,7.60319200563223,25.4704065294108,23.3831922259496,22.7977798675894
"BA000022.2-1444648-minus",21.3574121902919,60.4397468994134,23.3303194481831,40.9515401134727,23.3849223093315,57.6913746898164,28.6293287260862,20.0049297653799,22.8095760168967,30.776741223038,21.257447478136,33.0567808080047
"BA000022.2-1446936-minus",15.1281669681234,11.1011780019331,16.6645138915594,21.8408213938521,20.7865976082947,28.4610781803094,23.261329589945,27.6991335212953,12.1651072090116,20.1640718357835,13.8173408607884,18.2382238940715
"BA000022.2-1447058-plus",73.8610504914261,77.7082460135316,49.9935416746782,61.8823272825809,63.6589551754025,58.4605930190139,88.5719857463292,60.0147892961398,68.4287280506901,62.6147493848015,66.9609595561283,58.134338662353
"BA000022.2-1447063-plus",39.1552556822018,23.4358202263032,36.6619305614306,21.8408213938521,35.0773834639973,16.1535849131486,39.3653269983685,24.6214520189291,33.4540448247818,35.0218089779398,38.2634054606447,36.4764477881431
"BA000022.2-1448016-plus",31.1462261108423,33.3035340057992,52.6598638973277,49.1418481361672,48.7185881444407,47.6915364102482,29.5239952487764,32.3156557748445,18.2476608135174,24.4091395906853,26.57180934767,23.9376688609689
"BA000022.2-1448017-plus",29.3664417616513,61.6732111218504,53.9930250086524,109.20410696926,33.7782211134789,105.382911100065,25.9453291580156,44.6263817843091,30.4127680225289,35.0218089779398,24.4460645998564,37.6163367815225
"BA000022.2-145511-minus",10.6787060951459,14.8015706692441,18.6642555585465,7.2802737979507,16.2395293814802,13.0767115963584,20.5773300218745,10.7718852582815,12.1651072090116,15.9190040808817,10.628723739068,18.2382238940715
"BA000022.2-145512-minus",34.7057948092243,16.0350348916811,43.9943166737168,20.9307871691083,30.5303152371828,18.4612399007412,26.8399956807058,23.0826112677461,48.6604288360463,24.4091395906853,21.257447478136,20.5180018808305
"BA000022.2-145766-minus",57.8429913487072,113.478708464205,67.9912166775623,154.705818206452,50.0177504949591,139.997735913954,42.9439930891293,135.41798610411,57.784259242805,104.004159995094,39.3262778345515,102.590009404152
"BA000022.2-146048-minus",13.3483826189324,4.93385688974803,7.33238611228613,5.46020534846302,9.09413645362893,3.07687331679021,13.4199978403529,9.23304450709843,16.7270224123909,2.1225338774509,10.628723739068,3.41966698013841
