CDS	TUs	rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sll7106,sll7066	TU7058	AP004311.1-60821-minus	6.4073607991101	2.800186614825904	0.9026366543991895	3.1022301179312914	0.0019206859056504657	0.006843591176251707
sll0461	TU2744	BA000022.2-2607209-minus	4.6811544663921145	2.5265564583109112	0.8146952648977143	3.1012288485905497	0.0019271928497430746	0.006860217527213408
sll1867	TU1884	BA000022.2-1819957-minus	11.446159948372923	-1.6940855842631302	0.5466930476576667	-3.098787503374194	0.0019431433457210135	0.006910396230441047
slr1841	TU971	BA000022.2-958736-plus	13.470790615548982	1.6513232616431155	0.5329920273904997	3.0982138133058115	0.0019469090876463994	0.006917187959635968
	TU5060	AP004310.1-52539-plus	6.420429309182375	4.197391867999187	1.3554411685827084	3.096697935173469	0.0019568916838697803	0.006946033624554925
sll1578	TU716	BA000022.2-726606-minus	14.993282745687784	-1.5206331155523904	0.4911463573535418	-3.0960895724566955	0.0019609111653857304	0.006953678319117619
	TU2948	BA000022.2-2803246-minus	6.5868184168695985	2.756317820119497	0.8906536297957054	3.0947135091693614	0.0019700308569711154	0.006979377380162877
ssl0832		BA000022.2-3503490-minus	4.379577365242863	2.8525897294820535	0.9225837039314466	3.091957637367956	0.0019884122331783527	0.007037183180792255
ssl2233	TU865	BA000022.2-861948-minus	11.443634818971029	1.7038339803831974	0.5510989910907622	3.0917022312287044	0.0019901237114448717	0.007037183180792255
sll1091	TU2008	BA000022.2-1934451-minus	8.89096656801278	2.3671000662466812	0.7663017230420373	3.088992227304216	0.002008366933687398	0.007087075497612559
	TU2555	BA000022.2-2453932-plus	6.784826411430471	2.511126764535336	0.812974416957551	3.088814004668062	0.002009572055875037	0.007087075497612559
	TU3417	BA000022.2-3248118-plus	7.22974723991433	2.4179486438294058	0.7828218165021058	3.088759910439851	0.0020099379664546483	0.007087075497612559
	TU2528	BA000022.2-2429297-plus	15.44957105513318	2.272412190239452	0.7370790764545722	3.082996469211951	0.0020492758633789297	0.007218951930825398
slr8038	TU8036	AP004312.1-34918-plus	8.968417932445353	2.2081372837043953	0.716412004832848	3.0822170326690634	0.002054649731393197	0.007231047732674641
	TU3549	BA000022.2-3369671-plus	5.748250717743981	2.690369375052289	0.8730005089706891	3.0817500647558242	0.0020578754571775703	0.007235567763113967
sll0757_5'UTR	TU2510	BA000022.2-2414359-minus	5.056465576968837	2.6116812840290287	0.8482493996211135	3.0789073180547906	0.0020776130502290595	0.0072919835979339265
slr1129	TU87	BA000022.2-94604-plus	10.364953465906442	1.8435737612029348	0.5987814911423348	3.078875664118856	0.002077833802255388	0.0072919835979339265
slr1841	TU971	BA000022.2-958256-plus	26.181073395772216	1.363846056696447	0.44307746868143244	3.0781209903431956	0.0020831032124765383	0.0073035989396990205
slr0401	TU2228	BA000022.2-2151087-plus	13.71231400755161	-1.7304332449198763	0.5623114398875866	-3.077357354255166	0.0020884476750825404	0.007315455343075778
slr0737	TU113	BA000022.2-126909-plus	7.505638284195552	2.2748962554637915	0.7395275041532756	3.076148273982644	0.002096935395546417	0.007324534413497185
	TU2341	BA000022.2-2250592-plus	4.075011595480026	-2.5271880135747726	0.8215138103551295	-3.076257491620625	0.0020961673919525073	0.007324534413497185
slr1834	TU958	BA000022.2-943612-plus	18.114355233157397	1.6236209458831365	0.5277644438841504	3.0764121469303407	0.002095080318121169	0.007324534413497185
sll7106		AP004311.1-91931-minus	10.724059030171263	1.867167688279528	0.6071390912284633	3.0753540914349107	0.002102527745278796	0.007335732103242168
slr0186	TU2432	BA000022.2-2340181-plus	3.5673150836061662	3.7292929628409146	1.2127252256845986	3.0751343205017294	0.00210407770817437	0.007335732103242168
slr0151	TU2264	BA000022.2-2181932-plus	2.7782573106334647	-3.8418548385858706	1.2494786695185565	-3.0747662463627305	0.0021066759459973288	0.007337926402553312
ncr0020	TU87	BA000022.2-92593-plus	7.675779701609653	-2.067632301742794	0.6729404828650134	-3.0725336852078566	0.0021224987636106313	0.007386137154039984
sll7106		AP004311.1-91206-minus	5.1925193758257695	3.0544454285039357	0.9942503597875196	3.07210894965801	0.002125521299905352	0.007389755489503028
	TU6051	AP006585.1-55124-minus	5.437009343392751	2.346529096941775	0.7639402115065207	3.0716135393819965	0.002129051763670474	0.007395131335694181
CRISPR3		AP004311.1-90395-plus	5.309867028330018	4.077773303300053	1.3303474187693032	3.0651942836649226	0.0021752864023220275	0.007548689405450835
sll1463	TU1008	BA000022.2-989800-minus	11.107867830359849	1.686626089681754	0.5508027033833239	3.062123840935415	0.0021977250666793367	0.007619461696291989
slr1634	TU2127	BA000022.2-2046968-plus	4.374102882948631	3.1746748952734682	1.0369227237874128	3.0616311345534095	0.002201345433236816	0.007624920473674362
slr1841	TU971	BA000022.2-958633-plus	12.232568282589957	1.8433781270975842	0.6025891691306243	3.0590960168718064	0.0022200598395340047	0.007682602620188705
sll5132	TU5064	AP004310.1-56479-minus	7.395512580066954	2.790166839158466	0.9125795708418822	3.057450471507326	0.0022322852805366417	0.0077105905843930156
	TU1727	BA000022.2-1687464-minus	10.299429994111712	1.806516533261326	0.5908401616704986	3.0575384857957393	0.0022316298273691543	0.0077105905843930156
sll7106,sll7090	TU7079	AP004311.1-86834-minus	4.287963057322818	3.6528773282191853	1.1952619128211424	3.0561312872401363	0.0022421305674765707	0.007737426504615907
sll1578	TU716	BA000022.2-726420-minus	8.778806126854974	-1.998400064276229	0.6547169586899215	-3.0523114419931883	0.002270863525530015	0.00782620101671568
sll1739_5'UTR	TU938	BA000022.2-929913-minus	11.896792376389554	1.842159109533829	0.6035603444079422	3.0521539836101734	0.0022720551382040153	0.00782620101671568
ssr2831	TU2056	BA000022.2-1982081-plus	8.037390289848027	-1.9361361643773174	0.6349553929466715	-3.0492475312197707	0.002294153699841421	0.007895023859011058
slr1459	TU3482	BA000022.2-3305371-plus	10.624568564883155	2.4407480806953057	0.8014111985430252	3.0455627337534263	0.0023224532286931	0.007985039837028767
sll1578	TU716	BA000022.2-726456-minus	37.84327868070832	1.305361097345509	0.42871667265607016	3.0448106654175082	0.0023282683114454676	0.007997655296550468
CRISPR3		AP004311.1-91357-plus	27.77283153539627	1.317977976031778	0.43291918890326897	3.0443972219634405	0.002331470783007638	0.008001281407246286
ssr2153	TU300	BA000022.2-303454-plus	13.749314874979945	1.6998558941898985	0.5584173771437401	3.044059808605034	0.002334087325590556	0.00800289186980313
sll0851	TU1386	BA000022.2-1347675-minus	3.3759775183985594	-3.6605208485684084	1.2026868320973536	-3.0436192954610326	0.0023375074242165707	0.008007251994535992
sll1434	TU1973	BA000022.2-1904371-minus	6.919300263029408	2.1878386398238128	0.7191094592310384	3.04242784146286	0.002346780754827699	0.0080316362472386
Norf1	TU292	BA000022.2-298892-minus	6.590299104890538	-2.2623920097064207	0.7438918358789125	-3.041291624115476	0.0023556555360336796	0.008054613011740848
sll0849	TU1386	BA000022.2-1349880-minus	4.221222065321807	-2.7464518985400295	0.9038011856626875	-3.038778817850597	0.0023753918282367324	0.008114652010850872
ncr1240	TU2555	BA000022.2-2453815-plus	10.758018727181586	2.0246185224880184	0.6665699519434262	3.037368421101367	0.0023865357029850174	0.008145255096176886
ssl3364	TU1273	BA000022.2-1242814-minus	5.837893840626549	3.080409065900142	1.0149411861877462	3.035061644774282	0.0024048652785413267	0.00820030456827404
slr1634	TU2127	BA000022.2-2047034-plus	15.657427667616377	1.4552906323131072	0.48052270274645514	3.0285574937361126	0.0024572431566142	0.008371247938483659
sll1580	TU716	BA000022.2-724737-minus	7.673226422380901	-1.8591943212015782	0.6140915199552429	-3.0275525077061523	0.002465428779978712	0.008391463984457222
		BA000022.2-3329934-plus	9.56467687656345	2.134881190921551	0.70536055923911	3.0266523453260565	0.0024727817884260084	0.008408811793306326
Norf1	TU292	BA000022.2-298889-minus	10.878077508750435	-2.010188688281846	0.6643885631693535	-3.025622052692449	0.0024812223934024555	0.008429823026628033
sll0108	TU3138	BA000022.2-2969895-minus	8.76774720891207	1.9488746027779202	0.6443321663132877	3.024642730362055	0.002489269855809799	0.008449461523317962
slr1924	TU2293	BA000022.2-2212835-plus	5.730978718497625	-2.374998318737987	0.7853767208785091	-3.0240243383854746	0.002494363709409026	0.008454503414971934
sll0934	TU331	BA000022.2-334933-minus	4.669713331495513	3.0743385974024746	1.0166760303098796	3.0239117533492217	0.0024952921267692857	0.008454503414971934
	TU3633	BA000022.2-3457946-plus	4.775088352532894	3.318851952743413	1.0984682787971123	3.021345283067939	0.002516542109937	0.008518757896217257
sll1098	TU1986	BA000022.2-1917397-minus	7.426690664096362	2.4183510621363142	0.8010482815267527	3.018982897668882	0.002536248483594876	0.008574161063354312
slr0009	TU2582	BA000022.2-2479817-plus	5.975511679604787	3.546311677819881	1.1747296275407588	3.018832244185343	0.0025375099685752095	0.008574161063354312
slr1704	TU725	BA000022.2-729402-plus	3.432217831026678	3.6188161394164395	1.1989096776948784	3.0184226608081692	0.002540942483975994	0.008577982461755914
sll0108	TU3138	BA000022.2-2969919-minus	4.416724330204864	-2.7911719203041314	0.9248570382233791	-3.0179495910696468	0.0025449123319248503	0.008583609286048793
	TU3417	BA000022.2-3248516-plus	4.9862449247483145	-2.4440503669753615	0.8099345539146285	-3.017589946203206	0.0025479341497079613	0.008586031262171404
sll1578	TU716	BA000022.2-726594-minus	9.545325118653643	-1.7619904042663557	0.5843970243515484	-3.0150571115954508	0.00256930870798894	0.00864378381356026
sll1789	TU865	BA000022.2-853513-minus	15.933928687283519	-1.7868238706934054	0.5926428384216862	-3.0150096396204447	0.0025697108842030504	0.00864378381356026
slr1841	TU971	BA000022.2-958869-plus	7.542915037434406	2.3458566430729455	0.7782252936874143	3.0143669989929593	0.0025751609169841565	0.008654305444183906
slr0551	TU3419	BA000022.2-3252789-plus	8.509474998677904	1.8310537899442054	0.607724362998398	3.0129675580391897	0.0025870657230682146	0.008686481035923637
	TU1624	BA000022.2-1584609-minus	20.76742987750485	2.034806728777025	0.6759257051919434	3.0103999790911913	0.0026090386256534806	0.008752373499379408
	TU2463	BA000022.2-2377152-plus	5.7118960524278215	2.796761967235984	0.9301204488446417	3.006881496595424	0.002639426337845169	0.008846350684486462
	TU905	BA000022.2-900991-plus	13.049971876467021	1.9961725153247312	0.6641768897406695	3.0054832472478	0.002651592023561193	0.008878551734973763
slr1841	TU971	BA000022.2-959199-plus	6.402510570346715	2.262011100567497	0.7526914357748019	3.005230288343907	0.0026537983989162253	0.008878551734973763
sll1247	TU1804	BA000022.2-1747750-minus	5.911280122875192	3.015287868194911	1.0040078451061198	3.0032513021610967	0.0026711176479300527	0.008928480245592202
slr0420	TU2849	BA000022.2-2699807-plus	5.3165798097163925	3.0129326551987226	1.0033763697883442	3.002794111878757	0.002675133444413683	0.008933890992231
sll1626	TU1352	BA000022.2-1318788-minus	5.906139853889152	2.158913717792901	0.7195843650953768	3.000223215670826	0.0026978182095498994	0.009001583229178581
slr0739	TU114	BA000022.2-129413-plus	3.4143597301035316	-2.969158849994082	0.990486665381317	-2.997676752014644	0.0027204605398956716	0.009069012908936644
slr0927	TU3402	BA000022.2-3229798-plus	4.885028402862108	-2.502009173869841	0.8353398217073031	-2.995199209773249	0.0027426565537658266	0.009134835545920676
slr0151	TU2264	BA000022.2-2181969-plus	3.769952049529065	-2.6955543365837156	0.9000776493567746	-2.9948019912615855	0.0027462305377577256	0.009138572512699145
6803r05		BA000022.2-3329773-plus	20.381234546956694	1.4694784067007531	0.4907725170326553	2.9942149482730227	0.002751520263106083	0.009148007154858492
6803r05		BA000022.2-3329774-plus	4.256943583994735	3.250402694712096	1.0859375981578085	2.9931763116279426	0.0027609020144571546	0.009171017654083614
slr0737	TU113	BA000022.2-127012-plus	7.277843678739098	2.232031560577371	0.7462322635063436	2.9910681562998334	0.0027800343713632013	0.009226347374951604
CRISPR3		AP004311.1-92030-plus	22.53381887493719	1.600616781879783	0.5360012446358549	2.9862184050844878	0.002824508372659683	0.009365607388703415
sll1578	TU716	BA000022.2-726675-minus	7.791217142188582	-1.857152150280825	0.6219903388707317	-2.985821538084689	0.0028281763936444395	0.00936943415032251
sll1099	TU1986	BA000022.2-1915489-minus	13.965479093649616	1.6734037918553868	0.5609443609839535	2.9831903273259868	0.0028526054310158123	0.009441455552814936
slr0373_5'UTR	TU2462	BA000022.2-2375091-plus	6.209622136988841	2.9939459976323373	1.0036912026909561	2.9829353785361366	0.0028549826691769337	0.009441455552814936
	TU2526	BA000022.2-2428758-plus	6.077439373678438	2.8394410839525257	0.952284127448688	2.9817162778506185	0.0028663750432014728	0.009470726760648838
slr1963	TU1827	BA000022.2-1768125-plus	13.773061137113466	1.5458161291511057	0.5190024165166865	2.9784372479919	0.002897223486982591	0.00956417354825874
slr0821	TU1762	BA000022.2-1712328-plus	39.50123177357034	-1.0788719824214232	0.36237184217853197	-2.9772511460476245	0.0029084565177078868	0.009592758797785216
slr1545_5'UTR	TU1002	BA000022.2-983803-plus	4.214789242965736	2.8390068531877652	0.9537724039787896	2.97660829915446	0.0029145612244986514	0.009604394061632602
sll7106	TU7078	AP004311.1-83463-minus	24.924409605045206	1.7232007336542678	0.5790375590208745	2.97597402242459	0.00292059600560887	0.009615778544968425
sll1427_5'UTR	TU1623	BA000022.2-1584506-minus	4.140637615582781	2.616558954610853	0.8800854853734575	2.973073636705344	0.0029483370872302045	0.00969854574060633
slr7101	TU7094	AP004311.1-98695-plus	6.0028503272361	2.2727322707864586	0.7648328951825681	2.9715409537189816	0.0029630935206260913	0.009738491667877816
slr0226	TU2648	BA000022.2-2526663-plus	7.163361333758111	2.0984002779964213	0.7069939330249941	2.9680598092519093	0.002996860109926735	0.009840790863169111
sll0041	TU3311	BA000022.2-3149276-minus	4.501538927624568	2.379258814231617	0.801857805010732	2.967182958579262	0.0030054205985060745	0.009860213530486038
slr5055	TU5062	AP004310.1-54666-plus	5.27927721763454	3.561450083278653	1.2004565098616216	2.9667464452245644	0.003009690487831946	0.009865537773218701
sll1322	TU166	BA000022.2-176919-minus	7.215019660634354	2.67934255905173	0.9033428508053727	2.9660306235478258	0.0030167044967733575	0.00987983977106705
slr0839	TU3004	BA000022.2-2849987-plus	13.922522336389573	1.667117819404841	0.5627632453177297	2.9623786437289548	0.0030527212117271345	0.009980256101848271
	TU3102	BA000022.2-2939655-minus	8.244575564340872	2.262487991020888	0.7637048888561833	2.962516050420292	0.0030513590041671185	0.009980256101848271
ncr0700	TU1715	BA000022.2-1679020-plus	7.074840799048405	1.9353283054527266	0.654619690157073	2.956416274292564	0.0031123671895199596	0.010166338751394294
CRISPR3		AP004311.1-91585-plus	362.8787903808894	1.2228519233308863	0.41371233763719883	2.9558024068483424	0.0031185681026987557	0.01016876930775001
slr2051	TU584	BA000022.2-597212-plus	6.020163179908277	2.988447826987711	1.0110101057818792	2.9559030220341387	0.003117550978518179	0.01016876930775001
slr1963	TU1827	BA000022.2-1768131-plus	11.563280564153525	-1.729785980522362	0.5854645250267356	-2.9545530200029972	0.0031312234479771986	0.010201109956827815
	TU3549	BA000022.2-3370051-plus	5.600466350827524	2.2067547006664303	0.7470067765589337	2.954129426819641	0.003135524743210484	0.01020620150038906
slr1841	TU971	BA000022.2-959108-plus	5.242782409196561	2.398621269512015	0.812147247372236	2.9534315079844644	0.003142623375238336	0.010220381605159928
sll1194	TU291	BA000022.2-297696-minus	6.925750310645827	-2.1970582277484323	0.7447297641299909	-2.950141559489142	0.003176283619457293	0.010320844855900027
slr1834	TU958	BA000022.2-943842-plus	4.471406954962874	2.8012753314911847	0.9499332957903629	2.948917933401281	0.0031888864344075465	0.010352769809265614
	TU1988	BA000022.2-1918613-plus	8.733869487192454	1.8235981385775273	0.6184757589167617	2.948536158913479	0.0031928278627691266	0.010356544338155383
	TU1144	BA000022.2-1116328-minus	17.495152673895426	-1.5192356808507155	0.5154208294318693	-2.9475636103517915	0.003202888493890862	0.010380143840635863
sll0767	TU2501	BA000022.2-2404770-minus	10.001923875344621	-1.7124480569273832	0.5811774150866974	-2.946515147481992	0.003213766781997846	0.010406349953523868
sll7106,sll7063	TU7058	AP004311.1-54751-minus	4.610746743842238	3.501544422993429	1.1886530548710381	2.945808626532598	0.003221116241173018	0.01042109395039222
sml0001_5'UTR	TU2443	BA000022.2-2350275-minus	5.751877579592404	3.922492368374875	1.331910451313873	2.9450120798327717	0.0032294205418534725	0.010438898837370245
slr1841	TU971	BA000022.2-958887-plus	13.07034822729942	1.5914642856946761	0.5404709288187198	2.9445881375582212	0.003233848250283297	0.010444152884580457
sll1744	TU931	BA000022.2-924117-minus	8.090217130789021	2.188854011327826	0.743454773131342	2.9441656579977775	0.0032382661840548335	0.010449366292616766
slr0517-as	TU3094	BA000022.2-2930892-minus	2.984084546114458	-3.1525135621918468	1.0718638029441994	-2.9411512484445423	0.003269948270178587	0.010542471628854319
slr1129	TU87	BA000022.2-94682-plus	16.010709982774614	-1.5933687468268356	0.5422297611129919	-2.938549045253905	0.003297524801786189	0.01062219095614272
slr1438	TU1091	BA000022.2-1061266-plus	4.598810986501511	2.7919417966063866	0.9504686565348213	2.9374369974335934	0.003309374068934341	0.010651154710637555
sll7106,sll7062	TU7058	AP004311.1-53130-minus	3.675972405861976	4.007414521925114	1.3649014296877833	2.9360468344163113	0.003324241292344825	0.010689773336125247
	TU84	BA000022.2-92491-plus	14.459536275335717	-1.4305633561989533	0.48735470075145004	-2.935363820217952	0.003331568112127938	0.010704098580948987
sll1867	TU1884	BA000022.2-1819468-minus	2.7803070988272753	-3.6023971178967127	1.2279772054228584	-2.933602596194947	0.003350528995656964	0.010755746396910857
slr1634	TU2127	BA000022.2-2047142-plus	4.803666440252521	-2.2204808548059245	0.7581630262085539	-2.9287643660363876	0.003403122994099889	0.010899995061181677
slr0401	TU2228	BA000022.2-2151089-plus	13.761716427846581	-1.6554396937235294	0.565273524776214	-2.9285639980731473	0.0034053172153647843	0.010899995061181677
sll0947	TU2356	BA000022.2-2263005-minus	15.071452588423176	-1.5636582860651105	0.5338515084815251	-2.929013520094275	0.0034003963138104195	0.010899995061181677
sll1214	TU8	BA000022.2-3773-minus	5.1247960717837175	2.7740156813908907	0.9472817425561166	2.928395594224766	0.003407162395029958	0.010899995061181677
slr1356	TU1129	BA000022.2-1097153-plus	5.483600400864615	2.4545496052448135	0.8389994037851283	2.925567758655327	0.003438282908011609	0.010981421032335332
sll1498_5'UTR	TU3538	BA000022.2-3361907-minus	9.604966484855588	-1.5762832181774147	0.5387994092208053	-2.9255474137527098	0.003438507739397728	0.010981421032335332
slr1808	TU1319	BA000022.2-1285628-plus	9.512796045298339	2.133528969295883	0.729423836676392	2.924950984625446	0.003445104823448107	0.010993069928930732
ncr0200	TU422	BA000022.2-437492-plus	12.302961109027123	2.221316852566969	0.7597917577924166	2.923586403491701	0.0034602417667864193	0.011031925632859695
slr7068	TU7064	AP004311.1-63023-plus	8.197171422193692	2.1722814524441465	0.7431776470441279	2.9229639253603144	0.003467166838606303	0.011044556245714265
sll7106	TU7046	AP004311.1-42708-minus	4.009537273403801	3.4922193268329758	1.1950241407070894	2.9223002346769733	0.0034745642923388054	0.011058668759647077
sll1463	TU1008	BA000022.2-989797-minus	6.851646318869482	2.079438534506364	0.7117011590827526	2.9217860726633704	0.0034803049802699802	0.01106748861899848
slr1834	TU958	BA000022.2-942035-plus	4.594263744301189	-2.2856062540493736	0.782764795552341	-2.919914471161909	0.003501274634423696	0.011124680786442551
sll1867	TU1884	BA000022.2-1819188-minus	18.99915399808781	-1.454429704194324	0.4989585334143082	-2.9149310148918612	0.00355767172934138	0.011294244067508794
	TU1762	BA000022.2-1712083-plus	10.861058773639046	-1.643061925587395	0.5639539877012338	-2.9134680513294655	0.003574384102466042	0.011337642170119948
	TU3434	BA000022.2-3267593-minus	4.836609493654697	3.8948542934942725	1.3375025372765057	2.9120350690512957	0.0035908231840411807	0.011380100346021667
CRISPR3		AP004311.1-90415-plus	11.657600489060748	1.9966675270232284	0.6859466559777351	2.910820410921338	0.003604811484602395	0.011414725915983965
sll1503	TU463	BA000022.2-477271-minus	5.499769490402023	3.0767584067528473	1.0577209473928757	2.90885645626722	0.003627533752145988	0.011476925546899913
smr0005_5'UTR	TU455	BA000022.2-467178-plus	15.909787466642577	1.4647926379960121	0.5037755167688961	2.907629666862069	0.0036417932907499163	0.01151226767991937
	TU445	BA000022.2-460225-minus	13.146988054031288	1.6003095911310043	0.5504762041479917	2.9071367282949296	0.003647537284536627	0.011520653779210176
slr1908	TU599	BA000022.2-612757-plus	7.783827066782391	2.0963821153202735	0.721546206683969	2.9054024481047143	0.003667811620566462	0.01157488053332024
slr1735	TU1350	BA000022.2-1317960-plus	7.712908970736263	-1.8172791985544288	0.6255635621172022	-2.9050272563892605	0.0036722112009045928	0.011578960360212706
sll1932	TU588	BA000022.2-601778-minus	5.976739803619907	2.8829774133528465	0.9925350223428113	2.904660640133156	0.0036765148581545336	0.01158273108735583
sll1423	TU1630	BA000022.2-1589535-minus	10.20841326314409	1.8896009640097398	0.6508121802925456	2.9034505211017225	0.0036907528475247317	0.011607962753354156
slr0606	TU3714	BA000022.2-3568664-plus	7.321301669797195	2.007757455274055	0.6914643617212717	2.9036311434418933	0.0036886245075778783	0.011607962753354156
sll1106		BA000022.2-3532027-minus	4.6266356138815965	2.8781155763765325	0.9914815902775481	2.902843183977681	0.0036979175172776363	0.011610900241696503
	TU931	BA000022.2-926600-minus	43.70804201585218	1.0392361494249172	0.35798500874508615	2.9030158359646174	0.0036958794810333538	0.011610900241696503
slr0011	TU2584	BA000022.2-2480080-plus	7.342981385286931	3.8254996222665256	1.3181759440493728	2.9021160942406334	0.0037065115207364284	0.011628087910593155
	TU524	BA000022.2-547367-minus	11.244878437950751	1.6881997375489453	0.5820087557074657	2.9006431965045607	0.003723976442227577	0.01167305315406407
slr1722	TU1508	BA000022.2-1476628-plus	4.705692195236073	3.456688396741952	1.1933386092874143	2.8966534475961234	0.003771661404272909	0.011812589961113555
slr0551	TU3419	BA000022.2-3252773-plus	7.21958266490265	1.9738043480500083	0.6819152544651426	2.894500944399834	0.00379761767287731	0.01188389678153966
slr1841	TU971	BA000022.2-959210-plus	7.282554231774785	2.054483749984736	0.7100452520225794	2.8934546694488756	0.003810292864655256	0.011913558310880989
CRISPR3		AP004311.1-91520-plus	5.622532490505102	2.548861886408393	0.8810804387095794	2.89288216424533	0.003817244791245841	0.011925290307605405
slr1041	TU479	BA000022.2-490450-plus	4.78447724297664	3.0228790546362663	1.0451407513583093	2.892317662197751	0.0038241108182428666	0.011936734522270656
sll1945	TU542	BA000022.2-568501-minus	9.15720976986688	1.831787975767731	0.6334953753792445	2.891556982039725	0.0038333807040890856	0.011955656806811734
sll1254	TU1788	BA000022.2-1731086-minus	6.647255220039735	2.288390420195452	0.791683262103382	2.890537832157202	0.003845832383683764	0.011980055808051669
slr2076	TU924	BA000022.2-917152-plus	6.656595098585466	-2.003852597734758	0.6932808684620642	-2.890390733239175	0.0038476326273780112	0.011980055808051669
	TU3417	BA000022.2-3248119-plus	6.003626452149367	2.6727760610395697	0.9248690116343405	2.889896869089055	0.0038536822966574184	0.011988876393691316
slr0436	TU2674	BA000022.2-2550770-plus	14.768234084452974	1.597822757807577	0.5531848092484537	2.888406787558661	0.0038719877003379677	0.01203577828120067
slr1516	TU1649	BA000022.2-1607872-plus	8.32374616773693	2.2138147733091462	0.7679566155478691	2.8827341655619247	0.003942399911777046	0.012244437059327543
slr2094	TU1599	BA000022.2-1561380-plus	7.132590050389886	2.338143292337783	0.8117003336677637	2.880549872109337	0.00396982141321193	0.012319337557902467
	TU3672	BA000022.2-3500590-plus	6.790052816041135	1.9279262387045288	0.6694675627712049	2.8797903676229506	0.003979396696224341	0.01233877827523138
smr0004	TU3633	BA000022.2-3458047-plus	14.51068310569477	-1.6690600351009224	0.5800006867036751	-2.8776863085916524	0.004006032768882617	0.012411042501766844
sll0376	TU2855	BA000022.2-2705847-minus	5.858391202526651	2.1523808491076033	0.748990039423848	2.8737109117810133	0.004056801063331112	0.01255788834139124
slr1835	TU959	BA000022.2-946047-plus	5.268704790709272	-2.38056833585417	0.8293012514609461	-2.8705712570195936	0.004097308377100292	0.012672753793736754
	TU46	BA000022.2-49875-minus	6.198461476158812	3.814763666079184	1.3290619511574029	2.8702677574639224	0.004101243471014028	0.012674406647155292
sll1949	TU1469	BA000022.2-1429950-minus	5.079272050531487	2.9540181193154202	1.029618815866582	2.869040535966858	0.004117190293434742	0.012711491361105803
slr0012	TU2584	BA000022.2-2480652-plus	9.324129827657247	-2.1925706718111075	0.7642761971490302	-2.8688197800612216	0.004120064814654095	0.012711491361105803
sll1322	TU166	BA000022.2-177410-minus	5.122025868804419	-2.6443535689900504	0.9224554894326765	-2.8666462493668567	0.004148464325460949	0.012783817689112817
sll1536	TU2120	BA000022.2-2041083-minus	6.183886068852514	2.6004122175864954	0.9071729417651049	2.866501080297678	0.004150367427911594	0.012783817689112817
	TU7040	AP004311.1-39347-plus	4.993384038582353	3.8096635674351695	1.3293669755357247	2.865772685454221	0.004159928326905984	0.012792122833645713
6803t24	TU2175	BA000022.2-2092400-plus	28.37324751579434	1.7307389264070003	0.6039016864931155	2.865928287860032	0.004157884215403788	0.012792122833645713
ssr2799	TU2028	BA000022.2-1958399-plus	91.65070850080238	-0.9256451835244877	0.3233058805727969	-2.8630632448891244	0.00419566806460605	0.012891389016312241
	TU2228	BA000022.2-2149291-plus	5.111729662080309	3.1077258156274676	1.0856053239438042	2.8626663365445486	0.004200926937229176	0.012894705777309813
	TU3505	BA000022.2-3324806-minus	7.825907560385894	2.2535440267089935	0.7872753727728451	2.8624596991670606	0.004203667163786269	0.012894705777309813
slr0898	TU2925	BA000022.2-2769449-plus	4.795262669789983	2.3437575030835096	0.8190726684607776	2.861476879075893	0.004216722589045065	0.012924116027443222
CRISPR3		AP004311.1-91215-plus	29.72758152987511	1.4565445747905406	0.5091970210124039	2.8604734801758775	0.004230089306902242	0.012954431262797581
slr1347	TU1800	BA000022.2-1743282-plus	9.013290231242657	1.8615341115811124	0.650888369802187	2.8599898199853464	0.00423654607401602	0.012963552724021105
slr1516	TU1649	BA000022.2-1607848-plus	8.436335608690637	-1.8548213182966833	0.6487145987995656	-2.859225492580244	0.0042467679189071425	0.012984170659365806
	TU2948	BA000022.2-2803254-minus	8.787522685961942	1.8211486972171909	0.6371981234928119	2.858057219683157	0.004262435217290674	0.013021390208887167
sll1098	TU1986	BA000022.2-1917059-minus	14.790244044932185	-1.6802383589748526	0.588066389321125	-2.8572256287501006	0.004273619307507502	0.013044864176151074
sll0497	TU3389	BA000022.2-3219201-minus	9.534561778629904	-1.587202994918841	0.5560566409143078	-2.8543908626089767	0.004311944421460258	0.01315107762584483
slr2046,slr2047_5'UTR	TU577	BA000022.2-593101-plus	3.523834238138263	-2.6257429088715063	0.9203763957323173	-2.8529011837404603	0.0043322090584405415	0.013202079444650775
	TU3456	BA000022.2-3284884-plus	4.497497920233801	-2.2797969893439745	0.799602849252704	-2.851161662911327	0.0043559816403440955	0.013263679390165395
slr0739	TU114	BA000022.2-129411-plus	4.000323631764927	-2.5741783736736985	0.903225065581472	-2.84998553712248	0.004372121713889458	0.013291626643750516
slr2051	TU584	BA000022.2-596948-plus	10.580991074840847	2.085845497281411	0.7318825182740335	2.8499731107123165	0.004372292531590591	0.013291626643750516
sll0757_5'UTR	TU2510	BA000022.2-2414365-minus	6.825833214083155	2.0639038480455723	0.7251562954241046	2.8461503555430165	0.004425129539351278	0.013441285894997728
	TU3482	BA000022.2-3305387-plus	11.258898401523965	1.566247509572086	0.5503725802575276	2.8457949501031017	0.004430071132290099	0.013445338037496089
